utimesec    4518.759119
stimesec    21.874634
ru_maxrss   6840582144
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   1975028
ru_majflt   134
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    12913
ru_nivcsw   461535
