utimesec    386.031582
stimesec    0.776824
ru_maxrss   2070364160
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   145588
ru_majflt   2313
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    1287
ru_nivcsw   4457
