utimesec    504.428450
stimesec    1.325119
ru_maxrss   1632993280
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   184662
ru_majflt   241
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    455
ru_nivcsw   39019
