utimesec    571.738012
stimesec    0.700437
ru_maxrss   1537998848
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   158063
ru_majflt   22
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    70
ru_nivcsw   7558
