utimesec    10.850684
stimesec    0.045278
ru_maxrss   639483904
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   39075
ru_majflt   204
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    12
ru_nivcsw   111
