utimesec    738.259462
stimesec    2.330711
ru_maxrss   860520448
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   296390
ru_majflt   340
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    1568
ru_nivcsw   70915
