utimesec    668.212851
stimesec    0.851183
ru_maxrss   845774848
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   53110
ru_majflt   104
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    103
ru_nivcsw   9209
